timestamp,x,y,z
2025-06-21 23:04:52.811,-0.0125732421875,-0.9921875,-0.0179443359375
2025-06-21 23:04:52.827,-0.0133056640625,-0.9927978515625,-0.0167236328125
2025-06-21 23:04:52.828,-0.01318359375,-0.9932861328125,-0.01416015625
2025-06-21 23:04:52.840,-0.012939453125,-0.992431640625,-0.010498046875
2025-06-21 23:04:52.840,-0.013671875,-0.9920654296875,-0.0076904296875
2025-06-21 23:04:52.855,-0.0145263671875,-0.992431640625,-0.0068359375
2025-06-21 23:04:52.870,-0.015380859375,-0.9927978515625,-0.0076904296875
2025-06-21 23:04:52.870,-0.015625,-0.992919921875,-0.010009765625
2025-06-21 23:04:52.885,-0.0150146484375,-0.9927978515625,-0.01318359375
2025-06-21 23:04:52.900,-0.014404296875,-0.9925537109375,-0.0166015625
2025-06-21 23:04:52.915,-0.013916015625,-0.992919921875,-0.0186767578125
2025-06-21 23:04:52.915,-0.013671875,-0.9930419921875,-0.0185546875
2025-06-21 23:04:52.930,-0.0133056640625,-0.9923095703125,-0.0164794921875
2025-06-21 23:04:52.945,-0.0126953125,-0.991943359375,-0.0133056640625
2025-06-21 23:04:52.946,-0.01220703125,-0.9920654296875,-0.010986328125
2025-06-21 23:04:52.960,-0.0120849609375,-0.9918212890625,-0.0098876953125
2025-06-21 23:04:52.975,-0.0126953125,-0.9915771484375,-0.0101318359375
2025-06-21 23:04:52.976,-0.0135498046875,-0.9921875,-0.0103759765625
2025-06-21 23:04:52.990,-0.014404296875,-0.9930419921875,-0.0101318359375
2025-06-21 23:04:52.991,-0.0147705078125,-0.9927978515625,-0.0108642578125
2025-06-21 23:04:53.020,-0.0135498046875,-0.9921875,-0.0137939453125
2025-06-21 23:04:53.020,-0.0137939453125,-0.9915771484375,-0.014404296875
2025-06-21 23:04:53.035,-0.0145263671875,-0.9918212890625,-0.01513671875
2025-06-21 23:04:53.050,-0.0145263671875,-0.992431640625,-0.014892578125
2025-06-21 23:04:53.050,-0.014404296875,-0.9923095703125,-0.01318359375
2025-06-21 23:04:53.065,-0.01416015625,-0.9925537109375,-0.0120849609375
2025-06-21 23:04:53.095,-0.0135498046875,-0.9923095703125,-0.011962890625
2025-06-21 23:04:53.096,-0.0125732421875,-0.9920654296875,-0.0108642578125
2025-06-21 23:04:53.097,-0.01220703125,-0.992431640625,-0.00927734375
2025-06-21 23:04:53.111,-0.0130615234375,-0.9918212890625,-0.009765625
2025-06-21 23:04:53.112,-0.014404296875,-0.991943359375,-0.01220703125
2025-06-21 23:04:53.125,-0.014892578125,-0.99267578125,-0.0146484375
2025-06-21 23:04:53.140,-0.0142822265625,-0.993408203125,-0.016357421875
2025-06-21 23:04:53.141,-0.013916015625,-0.9932861328125,-0.0167236328125
2025-06-21 23:04:53.156,-0.0142822265625,-0.9918212890625,-0.0157470703125
2025-06-21 23:04:53.174,-0.014404296875,-0.9920654296875,-0.01416015625
2025-06-21 23:04:53.174,-0.01416015625,-0.9931640625,-0.01220703125
2025-06-21 23:04:53.185,-0.0145263671875,-0.993408203125,-0.0106201171875
2025-06-21 23:04:53.200,-0.014892578125,-0.99267578125,-0.010009765625
2025-06-21 23:04:53.215,-0.014892578125,-0.9920654296875,-0.009765625
2025-06-21 23:04:53.216,-0.0146484375,-0.9921875,-0.009521484375
2025-06-21 23:04:53.217,-0.0142822265625,-0.9925537109375,-0.010986328125
2025-06-21 23:04:53.230,-0.0137939453125,-0.992431640625,-0.0133056640625
2025-06-21 23:04:53.245,-0.0130615234375,-0.991943359375,-0.0152587890625
2025-06-21 23:04:53.246,-0.01220703125,-0.991943359375,-0.0166015625
2025-06-21 23:04:53.260,-0.0120849609375,-0.9920654296875,-0.01611328125
2025-06-21 23:04:53.278,-0.0126953125,-0.991943359375,-0.0147705078125
2025-06-21 23:04:53.290,-0.0130615234375,-0.9925537109375,-0.014404296875
2025-06-21 23:04:53.291,-0.0135498046875,-0.9930419921875,-0.0152587890625
2025-06-21 23:04:53.305,-0.01416015625,-0.9932861328125,-0.015380859375
2025-06-21 23:04:53.306,-0.0145263671875,-0.9935302734375,-0.0133056640625
2025-06-21 23:04:53.320,-0.0146484375,-0.9930419921875,-0.0103759765625
2025-06-21 23:04:53.335,-0.0157470703125,-0.99267578125,-0.0072021484375
2025-06-21 23:04:53.350,-0.015380859375,-0.9932861328125,-0.0084228515625
2025-06-21 23:04:53.351,-0.015380859375,-0.9932861328125,-0.0084228515625
2025-06-21 23:04:53.351,-0.015625,-0.9932861328125,-0.011962890625
2025-06-21 23:04:53.381,-0.015625,-0.9925537109375,-0.0155029296875
2025-06-21 23:04:53.381,-0.0147705078125,-0.9920654296875,-0.017578125
2025-06-21 23:04:53.395,-0.013916015625,-0.9925537109375,-0.0181884765625
2025-06-21 23:04:53.411,-0.013916015625,-0.9930419921875,-0.017333984375
2025-06-21 23:04:53.411,-0.013427734375,-0.9931640625,-0.015869140625
2025-06-21 23:04:53.425,-0.0130615234375,-0.992431640625,-0.0140380859375
2025-06-21 23:04:53.426,-0.0140380859375,-0.9920654296875,-0.011474609375
2025-06-21 23:04:53.440,-0.0150146484375,-0.9925537109375,-0.0089111328125
2025-06-21 23:04:53.440,-0.0147705078125,-0.99267578125,-0.0069580078125
2025-06-21 23:04:53.490,-0.0137939453125,-0.9923095703125,-0.006591796875
2025-06-21 23:04:53.491,-0.013671875,-0.992431640625,-0.0086669921875
2025-06-21 23:04:53.491,-0.01416015625,-0.9925537109375,-0.0125732421875
2025-06-21 23:04:53.492,-0.014404296875,-0.992431640625,-0.01611328125
2025-06-21 23:04:53.550,-0.014404296875,-0.992431640625,-0.0186767578125
2025-06-21 23:04:53.550,-0.014404296875,-0.99267578125,-0.0198974609375
2025-06-21 23:04:53.551,-0.0142822265625,-0.9930419921875,-0.0181884765625
2025-06-21 23:04:53.610,-0.013671875,-0.992431640625,-0.0076904296875
2025-06-21 23:04:53.611,-0.014404296875,-0.9931640625,-0.011474609375
2025-06-21 23:04:53.611,-0.0140380859375,-0.992431640625,-0.0146484375
2025-06-21 23:04:53.670,-0.01416015625,-0.9923095703125,-0.0174560546875
2025-06-21 23:04:53.670,-0.01416015625,-0.9927978515625,-0.01611328125
2025-06-21 23:04:53.671,-0.0142822265625,-0.9930419921875,-0.01318359375
2025-06-21 23:04:53.730,-0.014892578125,-0.9923095703125,-0.0086669921875
2025-06-21 23:04:53.731,-0.0130615234375,-0.992919921875,-0.012451171875
2025-06-21 23:04:53.731,-0.012451171875,-0.9923095703125,-0.014404296875
2025-06-21 23:04:53.790,-0.013916015625,-0.991943359375,-0.017333984375
2025-06-21 23:04:53.791,-0.01416015625,-0.9927978515625,-0.011962890625
2025-06-21 23:04:53.791,-0.01416015625,-0.9927978515625,-0.011962890625
2025-06-21 23:04:53.850,-0.01416015625,-0.992919921875,-0.0108642578125
2025-06-21 23:04:53.851,-0.0130615234375,-0.9931640625,-0.0107421875
2025-06-21 23:04:53.851,-0.0126953125,-0.9931640625,-0.0130615234375
2025-06-21 23:04:53.914,-0.013671875,-0.9925537109375,-0.0157470703125
2025-06-21 23:04:53.916,-0.015380859375,-0.9913330078125,-0.013427734375
2025-06-21 23:04:53.917,-0.0152587890625,-0.9925537109375,-0.01220703125
2025-06-21 23:04:53.970,-0.013671875,-0.99365234375,-0.010009765625
2025-06-21 23:04:53.971,-0.013671875,-0.9923095703125,-0.01171875
2025-06-21 23:04:53.971,-0.0135498046875,-0.992431640625,-0.013427734375
2025-06-21 23:04:54.031,-0.0155029296875,-0.992431640625,-0.01513671875
2025-06-21 23:04:54.031,-0.014892578125,-0.9927978515625,-0.0150146484375
2025-06-21 23:04:54.032,-0.0133056640625,-0.9927978515625,-0.0146484375
2025-06-21 23:04:54.090,-0.01416015625,-0.9940185546875,-0.0113525390625
2025-06-21 23:04:54.090,-0.0137939453125,-0.9912109375,-0.0108642578125
2025-06-21 23:04:54.091,-0.0137939453125,-0.9906005859375,-0.0130615234375
2025-06-21 23:04:54.150,-0.0133056640625,-0.99267578125,-0.0155029296875
2025-06-21 23:04:54.150,-0.0142822265625,-0.9921875,-0.0128173828125
2025-06-21 23:04:54.151,-0.0142822265625,-0.9921875,-0.0128173828125
2025-06-21 23:04:54.216,-0.0145263671875,-0.992431640625,-0.0091552734375
2025-06-21 23:04:54.217,-0.0125732421875,-0.991455078125,-0.0137939453125
2025-06-21 23:04:54.217,-0.0135498046875,-0.991943359375,-0.0152587890625
2025-06-21 23:04:54.270,-0.012939453125,-0.9931640625,-0.015869140625
2025-06-21 23:04:54.271,-0.013427734375,-0.9927978515625,-0.012451171875
2025-06-21 23:04:54.271,-0.0137939453125,-0.99267578125,-0.0111083984375
2025-06-21 23:04:54.331,-0.0142822265625,-0.992919921875,-0.01220703125
2025-06-21 23:04:54.331,-0.012939453125,-0.99169921875,-0.0133056640625
2025-06-21 23:04:54.332,-0.0133056640625,-0.9920654296875,-0.014404296875
2025-06-21 23:04:54.390,-0.0137939453125,-0.99267578125,-0.014404296875
2025-06-21 23:04:54.390,-0.012939453125,-0.9923095703125,-0.0128173828125
2025-06-21 23:04:54.391,-0.0133056640625,-0.992431640625,-0.01171875
2025-06-21 23:04:54.450,-0.0146484375,-0.99365234375,-0.01171875
2025-06-21 23:04:54.450,-0.013916015625,-0.99169921875,-0.0150146484375
2025-06-21 23:04:54.451,-0.01416015625,-0.99169921875,-0.015625
2025-06-21 23:04:54.510,-0.0145263671875,-0.9927978515625,-0.0133056640625
2025-06-21 23:04:54.510,-0.012939453125,-0.9930419921875,-0.0106201171875
2025-06-21 23:04:54.511,-0.012939453125,-0.9930419921875,-0.0106201171875
2025-06-21 23:04:54.570,-0.01318359375,-0.9923095703125,-0.011474609375
2025-06-21 23:04:54.571,-0.012451171875,-0.9930419921875,-0.0147705078125
2025-06-21 23:04:54.571,-0.012451171875,-0.9930419921875,-0.0147705078125
2025-06-21 23:04:54.630,-0.0140380859375,-0.99267578125,-0.0152587890625
2025-06-21 23:04:54.630,-0.0142822265625,-0.9932861328125,-0.01025390625
2025-06-21 23:04:54.631,-0.0142822265625,-0.9932861328125,-0.01025390625
2025-06-21 23:04:54.690,-0.0145263671875,-0.9931640625,-0.0108642578125
2025-06-21 23:04:54.690,-0.01171875,-0.9925537109375,-0.015625
2025-06-21 23:04:54.691,-0.01171875,-0.9925537109375,-0.015625
2025-06-21 23:04:54.750,-0.0128173828125,-0.991455078125,-0.01318359375
2025-06-21 23:04:54.750,-0.0142822265625,-0.9931640625,-0.01123046875
2025-06-21 23:04:54.754,-0.0147705078125,-0.99267578125,-0.0103759765625
2025-06-21 23:04:54.810,-0.0135498046875,-0.9937744140625,-0.013427734375
2025-06-21 23:04:54.811,-0.013916015625,-0.9931640625,-0.0155029296875
2025-06-21 23:04:54.811,-0.0142822265625,-0.9923095703125,-0.0152587890625
2025-06-21 23:04:54.870,-0.0128173828125,-0.9927978515625,-0.0115966796875
2025-06-21 23:04:54.871,-0.013916015625,-0.9927978515625,-0.01123046875
2025-06-21 23:04:54.872,-0.013671875,-0.992919921875,-0.0120849609375
2025-06-21 23:04:54.930,-0.014404296875,-0.992431640625,-0.0140380859375
2025-06-21 23:04:54.931,-0.0137939453125,-0.9920654296875,-0.013427734375
2025-06-21 23:04:54.931,-0.013671875,-0.991943359375,-0.0135498046875
2025-06-21 23:04:54.990,-0.012939453125,-0.992919921875,-0.0130615234375
2025-06-21 23:04:54.990,-0.0130615234375,-0.9930419921875,-0.012939453125
2025-06-21 23:04:54.991,-0.0130615234375,-0.9930419921875,-0.012939453125
2025-06-21 23:04:55.050,-0.0137939453125,-0.99169921875,-0.0146484375
2025-06-21 23:04:55.051,-0.01416015625,-0.9935302734375,-0.012451171875
2025-06-21 23:04:55.051,-0.01416015625,-0.9935302734375,-0.012451171875
2025-06-21 23:04:55.110,-0.013671875,-0.992431640625,-0.0123291015625
2025-06-21 23:04:55.111,-0.01318359375,-0.9923095703125,-0.013427734375
2025-06-21 23:04:55.112,-0.01318359375,-0.9923095703125,-0.013427734375
2025-06-21 23:04:55.171,-0.0133056640625,-0.9930419921875,-0.014404296875
2025-06-21 23:04:55.176,-0.0147705078125,-0.9927978515625,-0.0113525390625
2025-06-21 23:04:55.177,-0.015380859375,-0.99267578125,-0.009765625
2025-06-21 23:04:55.290,-0.0140380859375,-0.99267578125,-0.0093994140625
2025-06-21 23:04:55.290,-0.0133056640625,-0.9920654296875,-0.01416015625
2025-06-21 23:04:55.291,-0.0133056640625,-0.9925537109375,-0.0150146484375
2025-06-21 23:04:55.350,-0.014892578125,-0.9930419921875,-0.0135498046875
2025-06-21 23:04:55.351,-0.0135498046875,-0.99267578125,-0.0125732421875
